Vardas              Pavarde             Galutinis
Pavarde5859         Vardas5859          5.4
Pavarde5866         Vardas5866          7.4
Pavarde5867         Vardas5867          5.4
Pavarde5869         Vardas5869          7.2
Pavarde5872         Vardas5872          7.8
Pavarde5875         Vardas5875          7.4
Pavarde5877         Vardas5877          6.2
Pavarde5878         Vardas5878          5.2
Pavarde5881         Vardas5881          6.4
Pavarde5884         Vardas5884          7.8
Pavarde5885         Vardas5885          6.6
Pavarde5887         Vardas5887          5.8
Pavarde5888         Vardas5888          6.4
Pavarde5890         Vardas5890          5.6
Pavarde5892         Vardas5892          5
Pavarde5895         Vardas5895          6.2
Pavarde5896         Vardas5896          7.4
Pavarde5897         Vardas5897          6
Pavarde5899         Vardas5899          5.2
Pavarde5900         Vardas5900          8
Pavarde5901         Vardas5901          7.8
Pavarde5902         Vardas5902          8.4
Pavarde5903         Vardas5903          5.8
Pavarde5904         Vardas5904          6.2
Pavarde5907         Vardas5907          7
Pavarde5911         Vardas5911          6.4
Pavarde5912         Vardas5912          6
Pavarde5914         Vardas5914          8
Pavarde5919         Vardas5919          7.4
Pavarde5920         Vardas5920          7.6
Pavarde5921         Vardas5921          7.4
Pavarde5923         Vardas5923          8.4
Pavarde5925         Vardas5925          6.4
Pavarde5926         Vardas5926          5
Pavarde5928         Vardas5928          8.4
Pavarde5930         Vardas5930          5.6
Pavarde5931         Vardas5931          7.2
Pavarde5934         Vardas5934          8
Pavarde5936         Vardas5936          5.4
Pavarde5937         Vardas5937          6
Pavarde5938         Vardas5938          7.8
Pavarde5939         Vardas5939          6.2
Pavarde5940         Vardas5940          6
Pavarde5942         Vardas5942          7
Pavarde5943         Vardas5943          6.6
Pavarde5944         Vardas5944          7
Pavarde5946         Vardas5946          6.4
Pavarde5949         Vardas5949          6.8
Pavarde5950         Vardas5950          6.8
Pavarde5951         Vardas5951          6.2
Pavarde5953         Vardas5953          5
Pavarde5954         Vardas5954          5.4
Pavarde5957         Vardas5957          8.4
Pavarde5958         Vardas5958          5
Pavarde5959         Vardas5959          7.4
Pavarde5960         Vardas5960          6
Pavarde5963         Vardas5963          5.4
Pavarde5965         Vardas5965          8.4
Pavarde5966         Vardas5966          8.4
Pavarde5967         Vardas5967          6.6
Pavarde5969         Vardas5969          8.2
Pavarde5972         Vardas5972          5.6
Pavarde5975         Vardas5975          6.8
Pavarde5977         Vardas5977          6.8
Pavarde5979         Vardas5979          8.4
Pavarde5984         Vardas5984          5.2
Pavarde5986         Vardas5986          6.8
Pavarde5987         Vardas5987          5.4
Pavarde5989         Vardas5989          5.6
Pavarde5991         Vardas5991          5
Pavarde5993         Vardas5993          7
Pavarde5994         Vardas5994          7
Pavarde5995         Vardas5995          6.6
Pavarde5997         Vardas5997          5.2
Pavarde5998         Vardas5998          6.8
Pavarde5999         Vardas5999          6.2
Pavarde6000         Vardas6000          7.4
Pavarde6002         Vardas6002          6.6
Pavarde6003         Vardas6003          7.8
Pavarde6004         Vardas6004          8
Pavarde6007         Vardas6007          5.6
Pavarde6008         Vardas6008          5.8
Pavarde6010         Vardas6010          6.8
Pavarde6011         Vardas6011          7.4
Pavarde6012         Vardas6012          8.2
Pavarde6014         Vardas6014          5.6
Pavarde6015         Vardas6015          7.4
Pavarde6017         Vardas6017          7.8
Pavarde6021         Vardas6021          5.4
Pavarde6022         Vardas6022          7.8
Pavarde6023         Vardas6023          5.6
Pavarde6025         Vardas6025          5.6
Pavarde6026         Vardas6026          7.4
Pavarde6028         Vardas6028          7.4
Pavarde6033         Vardas6033          8
Pavarde6034         Vardas6034          6.8
Pavarde6036         Vardas6036          6.8
Pavarde6037         Vardas6037          8
Pavarde6043         Vardas6043          7.4
Pavarde6044         Vardas6044          7
Pavarde6047         Vardas6047          6.2
Pavarde6048         Vardas6048          6.8
Pavarde6049         Vardas6049          6.6
Pavarde6054         Vardas6054          7.2
Pavarde6057         Vardas6057          6.2
Pavarde6058         Vardas6058          5.4
Pavarde6059         Vardas6059          6.2
Pavarde6060         Vardas6060          7.6
Pavarde6061         Vardas6061          6.2
Pavarde6062         Vardas6062          7.4
Pavarde6064         Vardas6064          7.2
Pavarde6065         Vardas6065          7.4
Pavarde6066         Vardas6066          6.4
Pavarde6067         Vardas6067          6.4
Pavarde6069         Vardas6069          7.6
Pavarde6071         Vardas6071          5.6
Pavarde6072         Vardas6072          6.2
Pavarde6073         Vardas6073          7.8
Pavarde6075         Vardas6075          7.2
Pavarde6076         Vardas6076          6
Pavarde6077         Vardas6077          8
Pavarde6078         Vardas6078          6.2
Pavarde6079         Vardas6079          5.4
Pavarde6081         Vardas6081          5.4
Pavarde6083         Vardas6083          6.8
Pavarde6086         Vardas6086          6.8
Pavarde6088         Vardas6088          6.6
Pavarde6090         Vardas6090          7.4
Pavarde6093         Vardas6093          5
Pavarde6095         Vardas6095          6.6
Pavarde6096         Vardas6096          5.2
Pavarde6098         Vardas6098          6.6
Pavarde6099         Vardas6099          6.2
Pavarde6100         Vardas6100          8.4
Pavarde6101         Vardas6101          6.4
Pavarde6102         Vardas6102          6
Pavarde6104         Vardas6104          7.8
Pavarde6105         Vardas6105          5.4
Pavarde6108         Vardas6108          7.4
Pavarde6109         Vardas6109          5.2
Pavarde6111         Vardas6111          8
Pavarde6112         Vardas6112          6.8
Pavarde6115         Vardas6115          8
Pavarde6117         Vardas6117          7.2
Pavarde6119         Vardas6119          7.4
Pavarde6122         Vardas6122          6.4
Pavarde6123         Vardas6123          7
Pavarde6124         Vardas6124          7
Pavarde6125         Vardas6125          8
Pavarde6126         Vardas6126          5
Pavarde6130         Vardas6130          5.4
Pavarde6132         Vardas6132          7
Pavarde6133         Vardas6133          6.4
Pavarde6134         Vardas6134          6.4
Pavarde6136         Vardas6136          6.8
Pavarde6137         Vardas6137          6.2
Pavarde6139         Vardas6139          7.6
Pavarde6141         Vardas6141          6.8
Pavarde6142         Vardas6142          6.8
Pavarde6144         Vardas6144          6.2
Pavarde6145         Vardas6145          7.4
Pavarde6146         Vardas6146          7.6
Pavarde6147         Vardas6147          5.6
Pavarde6149         Vardas6149          7.4
Pavarde6151         Vardas6151          8
Pavarde6153         Vardas6153          5
Pavarde6155         Vardas6155          7.6
Pavarde6157         Vardas6157          7.8
Pavarde6158         Vardas6158          6.2
Pavarde6159         Vardas6159          6.8
Pavarde6161         Vardas6161          5.2
Pavarde6163         Vardas6163          8.4
Pavarde6164         Vardas6164          5.8
Pavarde6167         Vardas6167          5.4
Pavarde6169         Vardas6169          5.4
Pavarde6170         Vardas6170          6.6
Pavarde6171         Vardas6171          6.8
Pavarde6174         Vardas6174          5.6
Pavarde6175         Vardas6175          7.6
Pavarde6177         Vardas6177          6.8
Pavarde6179         Vardas6179          8
Pavarde6180         Vardas6180          6.2
Pavarde6182         Vardas6182          8
Pavarde6184         Vardas6184          7.6
Pavarde6186         Vardas6186          7.8
Pavarde6189         Vardas6189          7.8
Pavarde6190         Vardas6190          7
Pavarde6191         Vardas6191          7.2
Pavarde6196         Vardas6196          5.6
Pavarde6198         Vardas6198          5.6
Pavarde6199         Vardas6199          6.4
Pavarde6201         Vardas6201          6.8
Pavarde6202         Vardas6202          8.2
Pavarde6203         Vardas6203          7.6
Pavarde6204         Vardas6204          5.6
Pavarde6207         Vardas6207          6.2
Pavarde6213         Vardas6213          8
Pavarde6217         Vardas6217          7.8
Pavarde6218         Vardas6218          5.4
Pavarde6219         Vardas6219          5.2
Pavarde6220         Vardas6220          6.4
Pavarde6221         Vardas6221          7.6
Pavarde6222         Vardas6222          6
Pavarde6226         Vardas6226          8.4
Pavarde6227         Vardas6227          6.2
Pavarde6228         Vardas6228          7.4
Pavarde6231         Vardas6231          5.2
Pavarde6233         Vardas6233          5.6
Pavarde6234         Vardas6234          5.4
Pavarde6241         Vardas6241          8
Pavarde6242         Vardas6242          5
Pavarde6244         Vardas6244          7
Pavarde6246         Vardas6246          6
Pavarde6247         Vardas6247          5.6
Pavarde6249         Vardas6249          7.6
Pavarde6250         Vardas6250          8
Pavarde6251         Vardas6251          5
Pavarde6252         Vardas6252          5.6
Pavarde6253         Vardas6253          7.4
Pavarde6255         Vardas6255          7.8
Pavarde6257         Vardas6257          6.6
Pavarde6258         Vardas6258          6.4
Pavarde6259         Vardas6259          7.4
Pavarde6261         Vardas6261          6.8
Pavarde6263         Vardas6263          7.6
Pavarde6264         Vardas6264          6.6
Pavarde6268         Vardas6268          7.8
Pavarde6269         Vardas6269          5.4
Pavarde6270         Vardas6270          6.8
Pavarde6271         Vardas6271          8.8
Pavarde6272         Vardas6272          5.8
Pavarde6275         Vardas6275          7.2
Pavarde6276         Vardas6276          5.6
Pavarde6277         Vardas6277          5.6
Pavarde6280         Vardas6280          8.4
Pavarde6283         Vardas6283          6.2
Pavarde6286         Vardas6286          5.4
Pavarde6290         Vardas6290          5
Pavarde6291         Vardas6291          5.6
Pavarde6292         Vardas6292          7.6
Pavarde6293         Vardas6293          5.6
Pavarde6294         Vardas6294          6.8
Pavarde6295         Vardas6295          5.2
Pavarde6296         Vardas6296          7.8
Pavarde6299         Vardas6299          6.2
Pavarde6301         Vardas6301          8
Pavarde6302         Vardas6302          7.4
Pavarde6303         Vardas6303          7.2
Pavarde6304         Vardas6304          6.2
Pavarde6307         Vardas6307          6.6
Pavarde6308         Vardas6308          5.4
Pavarde6309         Vardas6309          6.8
Pavarde6310         Vardas6310          6.4
Pavarde6311         Vardas6311          7.4
Pavarde6315         Vardas6315          5
Pavarde6317         Vardas6317          8
Pavarde6318         Vardas6318          6.4
