Vardas              Pavarde             Galutinis
Pavarde6866         Vardas6866          2.2
Pavarde6870         Vardas6870          2.4
Pavarde6871         Vardas6871          2.6
Pavarde6872         Vardas6872          2.6
Pavarde6874         Vardas6874          4.4
Pavarde6876         Vardas6876          4.4
Pavarde6879         Vardas6879          2.8
Pavarde6893         Vardas6893          4.4
Pavarde6895         Vardas6895          2.8
Pavarde6898         Vardas6898          3
Pavarde6900         Vardas6900          2.8
Pavarde6905         Vardas6905          4.6
Pavarde6906         Vardas6906          4
Pavarde6907         Vardas6907          3.2
Pavarde6908         Vardas6908          4.8
Pavarde6909         Vardas6909          4.2
Pavarde6910         Vardas6910          4.6
Pavarde6911         Vardas6911          3
Pavarde6914         Vardas6914          4.4
Pavarde6915         Vardas6915          3.2
Pavarde6917         Vardas6917          3
Pavarde6918         Vardas6918          3.2
Pavarde6919         Vardas6919          3.4
Pavarde6921         Vardas6921          3.2
Pavarde6922         Vardas6922          2.8
Pavarde6924         Vardas6924          3.6
Pavarde6925         Vardas6925          2.6
Pavarde6926         Vardas6926          3.2
Pavarde6927         Vardas6927          3.2
Pavarde6928         Vardas6928          4.4
Pavarde6931         Vardas6931          3
Pavarde6932         Vardas6932          4.2
Pavarde6934         Vardas6934          4.8
Pavarde6936         Vardas6936          3.6
Pavarde6941         Vardas6941          2.6
Pavarde6943         Vardas6943          3.4
Pavarde6944         Vardas6944          4.4
Pavarde6946         Vardas6946          3.6
Pavarde6959         Vardas6959          4
Pavarde6961         Vardas6961          3
Pavarde6963         Vardas6963          3.2
Pavarde6965         Vardas6965          4.8
Pavarde6966         Vardas6966          4
Pavarde6969         Vardas6969          2.6
Pavarde6971         Vardas6971          2.8
Pavarde6972         Vardas6972          2.8
Pavarde6975         Vardas6975          1.8
Pavarde6976         Vardas6976          2.2
Pavarde6977         Vardas6977          4
Pavarde6978         Vardas6978          4.2
Pavarde6979         Vardas6979          4.2
Pavarde6982         Vardas6982          2.2
Pavarde6984         Vardas6984          3.8
Pavarde6985         Vardas6985          2.6
Pavarde6986         Vardas6986          3.4
Pavarde6987         Vardas6987          4.4
Pavarde6990         Vardas6990          2.8
Pavarde6991         Vardas6991          4
Pavarde6992         Vardas6992          4.2
Pavarde6993         Vardas6993          3.4
Pavarde6995         Vardas6995          4.2
Pavarde6997         Vardas6997          3.6
Pavarde7000         Vardas7000          4
Pavarde7002         Vardas7002          3.6
Pavarde7003         Vardas7003          2.8
Pavarde7004         Vardas7004          3.8
Pavarde7005         Vardas7005          2.2
Pavarde7007         Vardas7007          2.6
Pavarde7008         Vardas7008          4
Pavarde7010         Vardas7010          4.4
Pavarde7014         Vardas7014          4.4
Pavarde7017         Vardas7017          4.2
Pavarde7020         Vardas7020          3.6
Pavarde7029         Vardas7029          4.4
Pavarde7031         Vardas7031          2.2
Pavarde7034         Vardas7034          3.6
Pavarde7035         Vardas7035          3.8
Pavarde7036         Vardas7036          2.8
Pavarde7037         Vardas7037          3.6
Pavarde7040         Vardas7040          3.8
Pavarde7043         Vardas7043          4.8
Pavarde7046         Vardas7046          3.2
Pavarde7051         Vardas7051          2.6
Pavarde7052         Vardas7052          1.8
Pavarde7053         Vardas7053          2.8
Pavarde7054         Vardas7054          4.8
Pavarde7057         Vardas7057          4.2
Pavarde7058         Vardas7058          4.6
Pavarde7059         Vardas7059          3
Pavarde7062         Vardas7062          4
Pavarde7063         Vardas7063          2.8
Pavarde7064         Vardas7064          3.8
Pavarde7065         Vardas7065          4.2
Pavarde7066         Vardas7066          2.6
Pavarde7071         Vardas7071          2.6
Pavarde7073         Vardas7073          4.2
Pavarde7075         Vardas7075          3.4
Pavarde7083         Vardas7083          4.4
Pavarde7084         Vardas7084          3.4
Pavarde7085         Vardas7085          2.6
Pavarde7086         Vardas7086          3.8
Pavarde7088         Vardas7088          3
Pavarde7089         Vardas7089          4
Pavarde7090         Vardas7090          3.8
Pavarde7091         Vardas7091          4.6
Pavarde7094         Vardas7094          3
Pavarde7099         Vardas7099          3.8
Pavarde7104         Vardas7104          2.8
Pavarde7108         Vardas7108          3
Pavarde7111         Vardas7111          2.2
Pavarde7112         Vardas7112          2.6
Pavarde7114         Vardas7114          2.6
Pavarde7119         Vardas7119          2.4
Pavarde7120         Vardas7120          1.8
Pavarde7124         Vardas7124          4
Pavarde7125         Vardas7125          4.8
Pavarde7127         Vardas7127          3.4
Pavarde7129         Vardas7129          3.8
Pavarde7130         Vardas7130          4.4
Pavarde7131         Vardas7131          2.6
Pavarde7132         Vardas7132          2.6
Pavarde7134         Vardas7134          3.2
Pavarde7135         Vardas7135          3.6
Pavarde7136         Vardas7136          4.8
Pavarde7138         Vardas7138          4.4
Pavarde7140         Vardas7140          2.8
Pavarde7141         Vardas7141          4.4
Pavarde7145         Vardas7145          3.2
Pavarde7151         Vardas7151          2.2
Pavarde7156         Vardas7156          3
Pavarde7160         Vardas7160          4.2
Pavarde7162         Vardas7162          4.8
Pavarde7163         Vardas7163          3.2
Pavarde7165         Vardas7165          3
Pavarde7169         Vardas7169          3.8
Pavarde7170         Vardas7170          4.8
Pavarde7172         Vardas7172          3.4
Pavarde7173         Vardas7173          3.8
Pavarde7176         Vardas7176          4.8
Pavarde7177         Vardas7177          2.6
Pavarde7183         Vardas7183          4.2
Pavarde7186         Vardas7186          4.8
Pavarde7187         Vardas7187          3.8
Pavarde7189         Vardas7189          4
Pavarde7194         Vardas7194          2.2
Pavarde7196         Vardas7196          3.2
Pavarde7200         Vardas7200          2.6
Pavarde7201         Vardas7201          4.4
Pavarde7202         Vardas7202          3.2
Pavarde7207         Vardas7207          4.6
Pavarde7209         Vardas7209          3
Pavarde7210         Vardas7210          3.4
Pavarde7211         Vardas7211          2.6
Pavarde7215         Vardas7215          4.2
Pavarde7216         Vardas7216          2.2
Pavarde7217         Vardas7217          3.2
Pavarde7218         Vardas7218          2.4
Pavarde7219         Vardas7219          3.8
Pavarde7224         Vardas7224          3.8
Pavarde7228         Vardas7228          2.6
Pavarde7229         Vardas7229          2.6
Pavarde7236         Vardas7236          3.8
Pavarde7238         Vardas7238          2.2
Pavarde7240         Vardas7240          2.6
Pavarde7243         Vardas7243          2.6
Pavarde7246         Vardas7246          2.8
Pavarde7247         Vardas7247          3.2
Pavarde7251         Vardas7251          3.2
Pavarde7252         Vardas7252          2.2
Pavarde7253         Vardas7253          3.2
Pavarde7257         Vardas7257          2.6
Pavarde7258         Vardas7258          2.8
Pavarde7259         Vardas7259          3
Pavarde7262         Vardas7262          3.8
Pavarde7263         Vardas7263          3
Pavarde7265         Vardas7265          2.2
Pavarde7266         Vardas7266          4.6
Pavarde7267         Vardas7267          4.2
Pavarde7268         Vardas7268          4.4
Pavarde7269         Vardas7269          3.4
Pavarde7274         Vardas7274          3
Pavarde7276         Vardas7276          3.6
Pavarde7277         Vardas7277          3.4
Pavarde7278         Vardas7278          4.8
Pavarde7280         Vardas7280          3
Pavarde7283         Vardas7283          3.2
Pavarde7285         Vardas7285          2.2
Pavarde7287         Vardas7287          4.6
Pavarde7292         Vardas7292          4.8
Pavarde7293         Vardas7293          3.8
Pavarde7297         Vardas7297          2.2
Pavarde7300         Vardas7300          3.8
Pavarde7304         Vardas7304          4
Pavarde7305         Vardas7305          3.2
Pavarde7306         Vardas7306          3.4
Pavarde7307         Vardas7307          4.6
Pavarde7308         Vardas7308          3.6
Pavarde7309         Vardas7309          3.2
Pavarde7312         Vardas7312          4.2
Pavarde7313         Vardas7313          4.4
Pavarde7317         Vardas7317          3.4
Pavarde7319         Vardas7319          3.8
Pavarde7320         Vardas7320          2.6
Pavarde7327         Vardas7327          4.8
Pavarde7328         Vardas7328          4.6
Pavarde7329         Vardas7329          2.6
Pavarde7331         Vardas7331          4.2
Pavarde7335         Vardas7335          4.4
Pavarde7336         Vardas7336          3.2
Pavarde7338         Vardas7338          3.2
Pavarde7340         Vardas7340          4.6
Pavarde7341         Vardas7341          2.6
Pavarde7344         Vardas7344          3.4
Pavarde7352         Vardas7352          4.6
Pavarde7353         Vardas7353          3.2
Pavarde7357         Vardas7357          3.8
Pavarde7358         Vardas7358          2.8
Pavarde7359         Vardas7359          4.2
Pavarde7361         Vardas7361          4.8
Pavarde7363         Vardas7363          3
Pavarde7368         Vardas7368          3.4
Pavarde7369         Vardas7369          2.8
Pavarde7373         Vardas7373          3.8
Pavarde7376         Vardas7376          3.2
Pavarde7378         Vardas7378          4.4
Pavarde7380         Vardas7380          4.2
Pavarde7383         Vardas7383          2.2
Pavarde7384         Vardas7384          3.2
Pavarde7385         Vardas7385          2.2
Pavarde7386         Vardas7386          4.8
Pavarde7390         Vardas7390          2.2
Pavarde7396         Vardas7396          4.8
Pavarde7398         Vardas7398          4.2
Pavarde7403         Vardas7403          2.2
Pavarde7404         Vardas7404          2.6
Pavarde7408         Vardas7408          2.8
Pavarde7411         Vardas7411          4.8
Pavarde7412         Vardas7412          3.2
Pavarde7413         Vardas7413          3.6
Pavarde7415         Vardas7415          4.6
Pavarde7420         Vardas7420          3.4
Pavarde7421         Vardas7421          4.6
Pavarde7423         Vardas7423          3.2
Pavarde7426         Vardas7426          4.4
Pavarde7427         Vardas7427          2.8
Pavarde7429         Vardas7429          4.8
Pavarde7430         Vardas7430          4.6
Pavarde7437         Vardas7437          4.8
Pavarde7441         Vardas7441          2.6
Pavarde7445         Vardas7445          4
Pavarde7447         Vardas7447          3
Pavarde7451         Vardas7451          2.6
Pavarde7453         Vardas7453          4.4
Pavarde7456         Vardas7456          2.8
Pavarde7458         Vardas7458          2.6
Pavarde7462         Vardas7462          4.4
Pavarde7467         Vardas7467          3.2
Pavarde7472         Vardas7472          4.2
Pavarde7475         Vardas7475          4.4
Pavarde7476         Vardas7476          4
